"STATISTIC","Statistic","TLIST(A1)","Year","C03514V04244","Electoral Division","UNIT","VALUE"
"IIA01","Household median gross income","2016","2016","04036","036 Swords-Forrest, Fingal","Euro","64455"
"IIA01","Household median gross income","2016","2016","04037","037 Swords-Glasmore, Fingal","Euro","57926"
"IIA01","Household median gross income","2016","2016","04038","038 Swords-Lissenhall, Fingal","Euro","59577"
"IIA01","Household median gross income","2016","2016","04039","039 Swords-Seatown, Fingal","Euro","72416"
"IIA01","Household median gross income","2016","2016","04040","040 Swords Village, Fingal","Euro","50097"
"IIA01","Household median gross income","2016","2016","04041","041 The Ward, Fingal","Euro","58226"
"IIA01","Household median gross income","2016","2016","04042","042 Turnapin, Fingal","Euro","60132"
"IIA01","Household median gross income","2016","2016","05001","001 Ballinteer-Broadford, Dún Laoghaire-Rathdown","Euro","57994"
"IIA01","Household median gross income","2016","2016","05002","002 Ballinteer-Ludford, Dún Laoghaire-Rathdown","Euro","54693"
"IIA01","Household median gross income","2016","2016","05003","003 Ballinteer-Marley, Dún Laoghaire-Rathdown","Euro","69462"
"IIA01","Household median gross income","2016","2016","05004","004 Ballinteer-Meadowbroads, Dún Laoghaire-Rathdown","Euro","65210"
"IIA01","Household median gross income","2016","2016","05005","005 Ballinteer-Meadowmount, Dún Laoghaire-Rathdown","Euro","44324"
"IIA01","Household median gross income","2016","2016","05006","006 Ballinteer-Woodpark, Dún Laoghaire-Rathdown","Euro","72990"
"IIA01","Household median gross income","2016","2016","05007","007 Ballybrack, Dún Laoghaire-Rathdown","Euro","58667"
"IIA01","Household median gross income","2016","2016","05008","008 Blackrock-Booterstown, Dún Laoghaire-Rathdown","Euro","76600"
"IIA01","Household median gross income","2016","2016","05009","009 Blackrock-Carysfort, Dún Laoghaire-Rathdown","Euro","80185"
"IIA01","Household median gross income","2016","2016","05010","010 Blackrock-Central, Dún Laoghaire-Rathdown","Euro","86896"
"IIA01","Household median gross income","2016","2016","05011","011 Blackrock-Glenomena, Dún Laoghaire-Rathdown","Euro","82452"
"IIA01","Household median gross income","2016","2016","05012","012 Blackrock-Monkstown, Dún Laoghaire-Rathdown","Euro","66619"
"IIA01","Household median gross income","2016","2016","05013","013 Blackrock-Newpark, Dún Laoghaire-Rathdown","Euro","66930"
"IIA01","Household median gross income","2016","2016","05014","014 Blackrock-Seapoint, Dún Laoghaire-Rathdown","Euro","85947"
"IIA01","Household median gross income","2016","2016","05015","015 Blackrock-Stradbrook, Dún Laoghaire-Rathdown","Euro","60325"
"IIA01","Household median gross income","2016","2016","05016","016 Blackrock-Templehill, Dún Laoghaire-Rathdown","Euro","63300"
"IIA01","Household median gross income","2016","2016","05017","017 Blackrock-Williamstown, Dún Laoghaire-Rathdown","Euro","78239"
"IIA01","Household median gross income","2016","2016","05018","018 Cabinteely-Granitefield, Dún Laoghaire-Rathdown","Euro","57737"
"IIA01","Household median gross income","2016","2016","05019","019 Cabinteely-Kilbogget, Dún Laoghaire-Rathdown","Euro","52911"
"IIA01","Household median gross income","2016","2016","05020","020 Cabinteely-Loughlinstown, Dún Laoghaire-Rathdown","Euro","66509"
"IIA01","Household median gross income","2016","2016","05021","021 Cabinteely-Pottery, Dún Laoghaire-Rathdown","Euro","62133"
"IIA01","Household median gross income","2016","2016","05022","022 Churchtown-Castle, Dún Laoghaire-Rathdown","Euro","56114"
"IIA01","Household median gross income","2016","2016","05023","023 Churchtown-Landscape, Dún Laoghaire-Rathdown","Euro","87584"
"IIA01","Household median gross income","2016","2016","05024","024 Churchtown-Nutgrove, Dún Laoghaire-Rathdown","Euro","47686"
"IIA01","Household median gross income","2016","2016","05025","025 Churchtown-Orwell, Dún Laoghaire-Rathdown","Euro","74226"
"IIA01","Household median gross income","2016","2016","05026","026 Churchtown-Woodlawn, Dún Laoghaire-Rathdown","Euro","80628"
"IIA01","Household median gross income","2016","2016","05027","027 Clonskeagh-Belfield, Dún Laoghaire-Rathdown","Euro","31307"
"IIA01","Household median gross income","2016","2016","05028","028 Clonskeagh-Farranboley, Dún Laoghaire-Rathdown","Euro","45294"
"IIA01","Household median gross income","2016","2016","05029","029 Clonskeagh-Milltown, Dún Laoghaire-Rathdown","Euro","91199"
"IIA01","Household median gross income","2016","2016","05030","030 Clonskeagh-Roebuck, Dún Laoghaire-Rathdown","Euro","76324"
"IIA01","Household median gross income","2016","2016","05031","031 Clonskeagh-Windy Arbour, Dún Laoghaire-Rathdown","Euro","62834"
"IIA01","Household median gross income","2016","2016","05032","032 Dalkey-Avondale, Dún Laoghaire-Rathdown","Euro","67852"
"IIA01","Household median gross income","2016","2016","05033","033 Dalkey-Bullock, Dún Laoghaire-Rathdown","Euro","63590"
"IIA01","Household median gross income","2016","2016","05034","034 Dalkey-Coliemore, Dún Laoghaire-Rathdown","Euro","50093"
"IIA01","Household median gross income","2016","2016","05035","035 Dalkey Hill, Dún Laoghaire-Rathdown","Euro","55983"
"IIA01","Household median gross income","2016","2016","05036","036 Dalkey Upper, Dún Laoghaire-Rathdown","Euro","78722"
"IIA01","Household median gross income","2016","2016","05037","037 Dundrum-Balally, Dún Laoghaire-Rathdown","Euro","65628"
"IIA01","Household median gross income","2016","2016","05038","038 Dundrum-Kilmacud, Dún Laoghaire-Rathdown","Euro","82715"
"IIA01","Household median gross income","2016","2016","05039","039 Dundrum-Sandyford, Dún Laoghaire-Rathdown","Euro","70871"
"IIA01","Household median gross income","2016","2016","05040","040 Dundrum-Sweetmount, Dún Laoghaire-Rathdown","Euro","65673"
"IIA01","Household median gross income","2016","2016","05041","041 Dundrum-Taney, Dún Laoghaire-Rathdown","Euro","62406"
"IIA01","Household median gross income","2016","2016","05042","042 Dún Laoghaire-East Central, Dún Laoghaire-Rathdown","Euro","49887"
"IIA01","Household median gross income","2016","2016","05043","043 Dún Laoghaire-Glasthule, Dún Laoghaire-Rathdown","Euro","54756"
"IIA01","Household median gross income","2016","2016","05044","044 Dún Laoghaire-Glenageary, Dún Laoghaire-Rathdown","Euro","65310"
"IIA01","Household median gross income","2016","2016","05045","045 Dún Laoghaire-Monkstown Farm, Dún Laoghaire-Rathdown","Euro","49339"
"IIA01","Household median gross income","2016","2016","05046","046 Dún Laoghaire-Mount Town, Dún Laoghaire-Rathdown","Euro","42290"
"IIA01","Household median gross income","2016","2016","05047","047 Dún Laoghaire-Sallynoggin East, Dún Laoghaire-Rathdown","Euro","53416"
"IIA01","Household median gross income","2016","2016","05048","048 Dún Laoghaire-Sallynoggin South, Dún Laoghaire-Rathdown","Euro","45078"
"IIA01","Household median gross income","2016","2016","05049","049 Dún Laoghaire-Sallynoggin West, Dún Laoghaire-Rathdown","Euro","49502"
"IIA01","Household median gross income","2016","2016","05050","050 Dún Laoghaire-Sandycove, Dún Laoghaire-Rathdown","Euro","64242"
"IIA01","Household median gross income","2016","2016","05051","051 Dún Laoghaire-Salthill, Dún Laoghaire-Rathdown","Euro","60196"
"IIA01","Household median gross income","2016","2016","05052","052 Dún Laoghaire-West Central, Dún Laoghaire-Rathdown","Euro","50770"
"IIA01","Household median gross income","2016","2016","05053","053 Foxrock-Beechpark, Dún Laoghaire-Rathdown","Euro","76640"
"IIA01","Household median gross income","2016","2016","05054","054 Foxrock-Carrickmines, Dún Laoghaire-Rathdown","Euro","90080"
"IIA01","Household median gross income","2016","2016","05055","055 Foxrock-Deans Grange, Dún Laoghaire-Rathdown","Euro","77742"
"IIA01","Household median gross income","2016","2016","05056","056 Foxrock-Torquay, Dún Laoghaire-Rathdown","Euro","92189"
"IIA01","Household median gross income","2016","2016","05057","057 Glencullen, Dún Laoghaire-Rathdown","Euro","74418"
"IIA01","Household median gross income","2016","2016","05058","058 Killiney North, Dún Laoghaire-Rathdown","Euro","78048"
"IIA01","Household median gross income","2016","2016","05059","059 Killiney South, Dún Laoghaire-Rathdown","Euro","48665"
"IIA01","Household median gross income","2016","2016","05060","060 Shankill-Rathmichael, Dún Laoghaire-Rathdown","Euro","60059"
"IIA01","Household median gross income","2016","2016","05061","061 Shankill-Rathsallagh, Dún Laoghaire-Rathdown","Euro","48313"
"IIA01","Household median gross income","2016","2016","05062","062 Shankill-Shanganagh, Dún Laoghaire-Rathdown","Euro","64827"
"IIA01","Household median gross income","2016","2016","05063","063 Stillorgan-Deerpark, Dún Laoghaire-Rathdown","Euro","83999"
"IIA01","Household median gross income","2016","2016","05064","064 Stillorgan-Kilmacud, Dún Laoghaire-Rathdown","Euro","70719"
"IIA01","Household median gross income","2016","2016","05065","065 Stillorgan-Leopardstown, Dún Laoghaire-Rathdown","Euro","80949"
"IIA01","Household median gross income","2016","2016","05066","066 Stillorgan-Merville, Dún Laoghaire-Rathdown","Euro","82500"
"IIA01","Household median gross income","2016","2016","05067","067 Stillorgan-Mount Merrion, Dún Laoghaire-Rathdown","Euro","90248"
"IIA01","Household median gross income","2016","2016","05068","068 Stillorgan-Priory, Dún Laoghaire-Rathdown","Euro","78957"
"IIA01","Household median gross income","2016","2016","05069","069 Tibradden, Dún Laoghaire-Rathdown","Euro","73162"
"IIA01","Household median gross income","2016","2016","06001","001 Athy East Urban, Co. Kildare","Euro","33959"
"IIA01","Household median gross income","2016","2016","06002","002 Athy West Urban, Co. Kildare","Euro","29301"
"IIA01","Household median gross income","2016","2016","06003","003 Naas Urban, Co. Kildare","Euro","61370"
"IIA01","Household median gross income","2016","2016","06004","004 Athy Rural (Part Rural), Co. Kildare","Euro","42415"
"IIA01","Household median gross income","2016","2016","06005","005 Ballaghmoon, Co. Kildare","Euro","40799"
"IIA01","Household median gross income","2016","2016","06006","006 Ballitore, Co. Kildare","Euro","40196"
"IIA01","Household median gross income","2016","2016","06007","007 Ballybrackan, Co. Kildare","Euro","44625"
"IIA01","Household median gross income","2016","2016","06008","008 Ballyshannon, Co. Kildare","Euro","61409"
"IIA01","Household median gross income","2016","2016","06009","009 Belan, Co. Kildare","Euro","50257"
"IIA01","Household median gross income","2016","2016","06010","010 Bert, Co. Kildare","Euro","52232"
"IIA01","Household median gross income","2016","2016","06011","011 Burtown, Co. Kildare","Euro","42078"
"IIA01","Household median gross income","2016","2016","06012","012 Carrigeen, Co. Kildare","Euro","48501"
"IIA01","Household median gross income","2016","2016","06013","013 Castledermot, Co. Kildare","Euro","39958"
"IIA01","Household median gross income","2016","2016","06014","014 Churchtown, Co. Kildare","Euro","43808"
"IIA01","Household median gross income","2016","2016","06015","015 Dunmanoge, Co. Kildare","Euro","49145"
"IIA01","Household median gross income","2016","2016","06016","016 Fontstown, Co. Kildare","Euro","51013"
"IIA01","Household median gross income","2016","2016","06017","017 Graney, Co. Kildare","Euro","44898"
"IIA01","Household median gross income","2016","2016","06018","018 Grangemellon, Co. Kildare","Euro","41415"
"IIA01","Household median gross income","2016","2016","06019","019 Harristown, Co. Kildare","Euro","49464"
"IIA01","Household median gross income","2016","2016","06020","020 Inchaquire, Co. Kildare","Euro","54641"
"IIA01","Household median gross income","2016","2016","06021","021 Johnstown, Co. Kildare","Euro","48143"
"IIA01","Household median gross income","2016","2016","06022","022 Kilberry, Co. Kildare","Euro","42139"
"IIA01","Household median gross income","2016","2016","06023","023 Kildangan, Co. Kildare","Euro","66181"
"IIA01","Household median gross income","2016","2016","06024","024 Kilkea, Co. Kildare","Euro","42723"
